ICO;FIRMA75;DAT_OD;POC_MESICU;AKTIVACELK;KP;VLASTNIJM;CIZIZDROJE;KZ;TZPZ;V;TZPVVAS;OHANIM;PROVHOSPV;NU;HOSPVZUO;
"I» firmy";"N·zev firmy";"ZaË·tek obdobÌ";"PoËet mÏsÌc˘ ˙ËetnÌ z·vÏrky";"Aktiva celkem - tis. KË";"Kr·tkodobÈ pohled·vky - tis. KË";"VlastnÌ kapit·l - tis. KË";"CizÌ zdroje - tis. KË";"Kr·tkodobÈ z·vazky - tis. KË";"Trûby za prodej zboûÌ - tis. KË";"V˝kony - tis. KË";"Trûby za prodej vlastnÌch v˝robk˘ a sluûeb - tis. KË";"Odpisy dlouhodobÈho nehmotnÈho a hmotnÈho majetku - tis. KË";"ProvoznÌ v˝sledek hospoda¯enÌ - tis. KË";"N·kladovÈ ˙roky - tis. KË";"V˝sledek hospoda¯enÌ za ˙ËetnÌ obdobÌ (+/-) - tis. KË";
"28779291";"Sitprom, s.r.o.";20110101;"12";783;8;-1207;1990;1990;;251;251;70;-818;;-820;
"28779291";"Sitprom, s.r.o.";20100101;"12";771;52;-388;1159;1159;;13;13;46;-586;;-588;
"28330935";"Skiv ND druûstvo";20120101;"12";1330;753;-1868;3198;2526;;8234;8100;;-1734;;-1752;
"28330935";"Skiv ND druûstvo";20110101;"12";863;173;-116;979;546;;1220;1192;;-159;;-166;
"28330935";"Skiv ND druûstvo";20100101;"12";50;;50;;;;;;;;;;
"28330935";"Skiv ND druûstvo";20090326;"10";50;;50;;;;;;;;;;
"29376688";"SKY Frontier, s.r.o.";20130101;"12";182;;182;;;;33;33;;4;;3;
"29376688";"SKY Frontier, s.r.o.";20121108;"2";179;;179;;;;;;;-21;;-21;
"24754544";"SLK Group, s.r.o.";20130101;"12";10391;3468;1668;8723;4419;99;10886;10886;1012;796;232;779;
"24754544";"SLK Group, s.r.o.";20120101;"12";5373;1211;1189;4170;973;21;10124;10124;792;804;59;697;
"24754544";"SLK Group, s.r.o.";20110101;"12";5207;2179;491;4548;2540;109;14925;14925;498;233;;191;
"29364141";"Smart Product Solution, s.r.o.";20130101;"12";552;105;-27;579;579;345;483;463;14;-138;;-145;
"29364141";"Smart Product Solution, s.r.o.";20120720;" 6";187;20;117;70;70;28;86;86;1;-77;;-83;
"00028410";"SmÏr, v˝robnÌ druûstvo";20130101;"12";63963;5589;60642;3321;3321;3468;54919;54877;1967;6014;;6608;
"00028410";"SmÏr, v˝robnÌ druûstvo";20120101;"12";58300;6751;54034;4266;4266;3040;44473;43909;1935;2681;;2269;
"00028410";"SmÏr, v˝robnÌ druûstvo";20110101;"12";68255;6224;65765;2490;2490;2718;50280;50397;2033;4272;;6723;
"00028410";"SmÏr, v˝robnÌ druûstvo";20100101;"12";62669;6107;59042;3627;3627;2999;50040;51208;2502;3689;;3711;
"00028410";"SmÏr, v˝robnÌ druûstvo";20090101;"12";59202;7311;55294;3908;3908;4140;44561;47576;2558;-7595;;-7804;
"00028410";"SmÏr, v˝robnÌ druûstvo";20080101;"12";67707;8464;63109;4598;4598;6201;63812;63426;2311;-3505;;-3680;
"25435434";"Snoeks AutomotiveCZ, s.r.o.";20130101;"12";11790;7784;5044;5613;5391;;51200;51200;258;2518;19;1874;
"25435434";"Snoeks AutomotiveCZ, s.r.o.";20120101;"12";12827;832;8317;4189;3939;;47470;47470;335;4000;8;2902;
"25435434";"Snoeks AutomotiveCZ, s.r.o.";20110101;"12";11229;2270;7662;3205;2946;;39399;39399;347;3235;;2247;
"25435434";"Snoeks AutomotiveCZ, s.r.o.";20100101;"12";9421;4378;6724;2534;2308;2274;34196;34196;302;2248;;1309;
"25435434";"Snoeks AutomotiveCZ, s.r.o.";20090101;"12";12592;7625;9242;3180;2997;97167;36704;39286;438;9248;295;1903;
"25435434";"Snoeks AutomotiveCZ, s.r.o.";20080101;"12";62631;8367;7338;55255;50082;303437;85995;84833;449;-5455;399;-21511;
"44004681";"Solar-Technik, s.r.o.";20120101;"12";54327;4026;37664;16525;4035;7112;28584;27367;2195;-2202;772;-2612;
"44004681";"Solar-Technik, s.r.o.";20110101;"12";58835;4753;40298;18364;4651;9076;31054;29569;2777;-3759;823;-4210;
"44004681";"Solar-Technik, s.r.o.";20100101;"12";63657;3999;44535;19104;4185;8226;32495;31078;2973;-7395;883;-9961;
"44004681";"Solar-Technik, s.r.o.";20090101;"12";71041;4383;54522;16488;2871;10456;38648;37237;2877;-6841;838;-6263;
"44004681";"Solar-Technik, s.r.o.";20080101;"12";82106;6608;60811;21086;5239;18034;50250;46537;5;178;;248;
"26308011";"Soles 2 Walk, s.r.o.";20130101;"12";70965;22837;36134;34301;31707;81;208169;204463;3289;27421;87;25492;
"26308011";"Soles 2 Walk, s.r.o.";20120101;"12";15398;3681;10061;5327;3697;24014;3476;3476;2410;2893;129;2070;
"26308011";"Soles 2 Walk, s.r.o.";20110101;"12";15700;6747;11491;4206;1794;25238;2829;2829;1655;5077;167;3938;
"26308011";"Soles 2 Walk, s.r.o.";20100101;"12";9970;4412;7553;2417;2417;20648;689;;538;8226;;6350;
"26308011";"Soles 2 Walk, s.r.o.";20090101;"12";2047;1345;1204;843;843;1885;84;;45;840;;660;
"26308011";"Soles 2 Walk, s.r.o.";20080101;"12";543;112;543;;;;;;;;;4;
"00030431";"Sona, v˝robnÌ druûstvo";20130101;"12";17703;1908;16066;1611;1311;720;21708;21200;559;465;6;447;
"00030431";"Sona, v˝robnÌ druûstvo";20120101;"12";17044;2246;15701;1343;1243;975;22304;22494;356;245;26;101;
"00030431";"Sona, v˝robnÌ druûstvo";20110101;"12";17433;2344;15651;1700;1276;1303;20343;21312;570;-1283;64;-1518;
"00030431";"Sona, v˝robnÌ druûstvo";20100101;"12";20132;3962;17285;2830;1737;1094;23163;23011;669;-379;83;-743;
"00030431";"Sona, v˝robnÌ druûstvo";20090101;"12";20931;3231;17701;3220;1370;908;24519;23625;766;523;88;76;
"00030431";"Sona, v˝robnÌ druûstvo";20080101;"12";20993;3441;17704;3269;1669;1096;30184;30701;847;-651;71;-1217;
"29444713";"Soredo-CZ, s.r.o.";20130101;"12";12136;1897;-220;12356;161;;875;875;;-368;;-376;
"29444713";"Soredo-CZ, s.r.o.";20120521;"8";156;6;156;;;;;;;-43;;-44;
"29241081";"Sparuk, s.r.o.";20120101;"12";3623;3583;3587;36;36;;20;;2;3342;;3336;
"29241081";"Sparuk, s.r.o.";20110101;"12";298;77;251;47;27;;120;;2;1;;-4;
"29241081";"Sparuk, s.r.o.";20100913;" 4";288;78;255;33;13;;77;77;1;68;;55;
"28055608";"Sparûa - Delmin druûstvo";20110101;"12";50;;50;;;;;;;;;;
"28055608";"Sparûa - Delmin druûstvo";20100101;"12";50;;50;;;;;;;;;;
"26005204";"Sporydo, s.r.o.";20130101;"12";6682;6313;3967;2715;966;;25998;25997;113;404;138;303;
"26005204";"Sporydo, s.r.o.";20120101;"12";8156;7531;3663;4493;1056;;27543;;39;661;133;347;
"26005204";"Sporydo, s.r.o.";20110101;"12";7377;7311;3316;4061;1141;;29279;;37;225;126;29;
"26005204";"Sporydo, s.r.o.";20100101;"12";7830;7757;3286;4544;1546;;31842;;50;821;156;409;
"26005204";"Sporydo, s.r.o.";20090101;"12";6754;6516;2877;3877;1522;;27241;;69;330;162;20;
"60913037";"SQS Vl·knov· optika, a.s.";20130101;"12";319355;50052;230096;88659;18651;19362;246757;240257;17981;30384;1356;22420;
"60913037";"SQS Vl·knov· optika, a.s.";20120101;"12";305315;47540;208383;95892;24968;13635;256316;248186;16265;34802;2843;23050;
"60913037";"SQS Vl·knov· optika, a.s.";20110101;"12";353323;64182;185333;167202;42254;15460;242818;235801;13294;13186;1417;6058;
"60913037";"SQS Vl·knov· optika, a.s.";20100101;"12";259525;50648;182811;72150;28446;18113;236570;231078;12256;29081;1550;27412;
"60913037";"SQS Vl·knov· optika, a.s.";20090101;"12";230246;49770;157818;71913;28367;15743;146711;139401;10179;19145;1699;12321;
"60913037";"SQS Vl·knov· optika, a.s.";20080101;"12";195271;45783;145497;48984;18925;19422;135223;133616;10861;17523;1846;11412;
"27300072";"Star Trade CZ, a.s.";20120101;"12";466;23;345;121;121;9;1831;1831;;17;;24;
"27300072";"Star Trade CZ, a.s.";20110101;"12";1489;1290;321;1168;1168;;4876;4876;8;270;;268;
"27300072";"Star Trade CZ, a.s.";20100101;"12";106;1;53;53;53;6;281;281;13;-491;;-512;
"27300072";"Star Trade CZ, a.s.";20090101;"12";644;15;566;76;;;;;;;;;
"27300072";"Star Trade CZ, a.s.";20080101;"12";2114;1079;563;1326;668;;3753;;21;-103;;-309;
"29113474";"Stavby - Mach, s.r.o.";20130101;"12";1271;898;1017;254;254;;452;452;;138;;102;
"29113474";"Stavby - Mach, s.r.o.";20120101;"12";1185;1005;916;269;269;;898;898;;3;;11;
"29113474";"Stavby - Mach, s.r.o.";20110212;"11";2960;235;905;2055;2055;;8964;8964;;882;;705;
"29299357";"StavUR, s.r.o.";20120101;"12";631;201;200;431;431;761;984;984;;9;;7;
"29299357";"StavUR, s.r.o.";20111122;" 2";193;;193;;;;;;;-7;;-7;
"27911683";"Steelwood, s.r.o.";20130101;"12";211;;209;2;2;;26;26;;15;;8;
"27911683";"Steelwood, s.r.o.";20120101;"12";201;;201;;;;281;281;;5;;1;
"27911683";"Steelwood, s.r.o.";20110101;"12";200;;200;;;;;;;;;;
"27911683";"Steelwood, s.r.o.";20100101;"12";200;;200;;;;;;;;;;
"27911683";"Steelwood, s.r.o.";20090101;"12";200;;200;;;;;;;1;;1;
"27911683";"Steelwood, s.r.o.";20080101;"12";200;;199;1;1;;;;;;;;
"29106575";"Stepan service, s.r.o.";20130101;"12";3003;1646;-118;3121;3121;;15051;15051;262;-237;;-204;
"29106575";"Stepan service, s.r.o.";20120101;"12";4743;3357;86;4552;4552;;20177;20177;239;-229;;-250;
"29106575";"Stepan service, s.r.o.";20110101;"12";4784;2935;337;4348;4348;;22757;22757;165;129;;;
"29106575";"Stepan service, s.r.o.";20100823;"5";10195;2;190;10005;10005;;;;;-8;;-10;
"28632346";"StÌn Kovo, s.r.o.";20110101;"12";230;2;187;43;43;;;;;-13;;-13;
"28632346";"StÌn Kovo, s.r.o.";20100814;"5";200;;200;;;;;;;;;;
"28948025";"Sting Construction, s.r.o.";20130101;"12";8201;337;227;7974;52;284;508;;61;5;;1;
"28948025";"Sting Construction, s.r.o.";20120101;"12";8164;51;226;7938;62;;673;;54;41;;47;
"28948025";"Sting Construction, s.r.o.";20110101;"12";7950;29;178;7772;18;;480;480;111;-11;;-17;
"28948025";"Sting Construction, s.r.o.";20100101;"12";8157;29;-35;8192;3;;90;90;;-213;;-231;
"28948025";"Sting Construction, s.r.o.";20090818;"5";4866;;196;4670;;;;;;-4;;-4;
"25350871";"Stomil CZ, s.r.o.";20130101;"12";29812;7249;21144;8668;8668;53674;2134;2134;1207;1626;1;566;
"25350871";"Stomil CZ, s.r.o.";20120101;"12";28070;8404;20578;7492;7456;61539;902;902;1133;2576;30;2345;
"25350871";"Stomil CZ, s.r.o.";20110101;"12";29347;11572;18233;11114;10502;68008;219;219;903;2969;85;2528;
"25350871";"Stomil CZ, s.r.o.";20100101;"12";28569;10334;;;;64823;428;;1003;1520;163;1858;
"25350871";"Stomil CZ, s.r.o.";20090101;"12";27838;8833;13847;13991;10571;51771;214;;1008;548;234;361;
"25350871";"Stomil CZ, s.r.o.";20080101;"12";30039;5741;13486;16535;12610;57574;452;;1028;914;217;2034;
"26786354";"Stoplast, s.r.o.";20130101;"12";31596;7272;5115;26405;16445;172;21164;20463;2691;636;448;-20;
"26786354";"Stoplast, s.r.o.";20120101;"12";32061;7542;5135;26912;17639;120;18940;17505;1210;871;464;137;
"26786354";"Stoplast, s.r.o.";20110101;"12";17946;3999;4998;12947;3843;33;18718;17468;1144;1678;357;906;
"26786354";"Stoplast, s.r.o.";20100101;"12";23102;;11292;11787;6413;53;19045;18454;574;2703;310;1890;
"26786354";"Stoplast, s.r.o.";20090101;"12";13360;1661;9402;3958;2652;;10332;10472;111;1136;49;725;
"26786354";"Stoplast, s.r.o.";20080101;"12";11792;854;8677;3115;2314;;8616;8833;20;160;37;-8;
"63216281";"Story Design, a.s.";20130301;"12";299483;103776;185674;112121;71568;44341;331003;337935;13295;16083;918;11487;
"63216281";"Story Design, a.s.";20120301;"12";292390;93040;177269;113889;63849;18653;369290;367475;14169;13796;1118;10267;
"63216281";"Story Design, a.s.";20120101;"12";292390;93040;177269;113889;63849;18653;369290;367475;14169;13796;1118;10267;
"63216281";"Story Design, a.s.";20110301;"12";286448;92973;166964;114706;66019;28427;355279;355874;11949;24608;917;18368;
"63216281";"Story Design, a.s.";20110101;"12";286448;92973;166964;114706;66019;28427;355279;355874;11949;24608;917;18368;
"63216281";"Story Design, a.s.";20100101;"14";255452;100968;148584;105918;65371;22284;317725;301881;11474;19685;873;14420;
"63216281";"Story Design, a.s.";20090101;"12";238475;87934;151679;86715;38449;7904;286368;294980;8083;32347;1041;22212;
"63216281";"Story Design, a.s.";20080101;"12";233332;95643;129485;103233;51987;13969;289610;296186;8162;36750;2060;26519;
"29246857";"Struny, s.r.o.";20130101;"12";13188;1189;12915;238;238;510;2659;3184;333;222;;208;
"29246857";"Struny, s.r.o.";20120101;"12";12935;536;12707;204;204;426;2444;3024;384;438;;399;
"29246857";"Struny, s.r.o.";20110101;"12";13341;1010;12308;985;985;853;2561;3653;207;250;;274;
"29246857";"Struny, s.r.o.";20101029;" 3";13724;721;12034;1683;1683;171;3981;3762;9;-144;;-213;
"00029050";"Styl PlzeÚ, v˝robnÌ druûstvo";20130101;"12";79945;19135;63827;16083;15130;471;124852;124733;2003;2784;;3404;
"00029050";"Styl PlzeÚ, v˝robnÌ druûstvo";20120101;"12";76459;17363;61185;15221;14445;514;108044;107114;1859;2273;;2515;
"00029050";"Styl PlzeÚ, v˝robnÌ druûstvo";20110101;"12";68407;15479;59945;8439;8138;459;59333;58373;1737;2138;;2407;
"00029050";"Styl PlzeÚ, v˝robnÌ druûstvo";20100101;"12";65406;11349;58543;6822;6639;511;55829;55179;5167;-1310;;-1408;
"00029050";"Styl PlzeÚ, v˝robnÌ druûstvo";20090101;"12";65828;12729;57269;8519;7304;799;48256;47499;2242;-23865;121;-24274;
"00029050";"Styl PlzeÚ, v˝robnÌ druûstvo";20080101;"12";92236;10257;82252;9948;9059;1064;82718;81618;2983;-6719;16;-7008;
"28976215";"Styrol, a.s.";20130101;"12";23875;3378;4883;18983;3224;307;28785;28586;798;2185;154;1675;
"28976215";"Styrol, a.s.";20120101;"12";7428;1780;3208;4218;4218;181;26924;27069;305;2383;15;2034;
"28976215";"Styrol, a.s.";20110101;"12";4042;1278;1174;2866;2473;572;13450;13142;195;97;25;45;
"28976215";"Styrol, a.s.";20100101;"12";4027;935;1129;2897;2897;702;10098;9564;21;-757;;-787;
"28976215";"Styrol, a.s.";20091015;"3";19;1;19;;;;;;;-1;;-1;
"28180577";"Styroprofile, a.s.";20130101;"12";1166495;103920;662894;503079;269478;25417;552003;538815;20002;20553;13695;14574;
"28180577";"Styroprofile, a.s.";20120101;"12";1185282;114214;648320;536886;292854;37962;564970;548087;28449;23436;14286;-269262;
"28180577";"Styroprofile, a.s.";20110101;"12";1438263;72590;917582;520623;91671;28891;529829;509963;28207;21383;16705;5274;
"28180577";"Styroprofile, a.s.";20100101;"12";1463500;76413;912309;551141;72739;38836;451014;448412;27748;18176;18070;3636;
"28180577";"Styroprofile, a.s.";20090101;"12";1497464;57010;908672;588685;285916;35384;311758;301764;23776;-40838;29017;-11652;
"28180577";"Styroprofile, a.s.";20080101;"12";1249863;125000;955651;294212;294212;;;;;-211;13277;-14171;
"28003373";"SUN SUN, a.s.";20100101;"12";7741;1812;2165;5321;158;;1740;1740;;581;;459;
"28003373";"SUN SUN, a.s.";20090101;"12";6352;611;1706;4646;;4529;3844;450;;-253;3;-259;
"28003373";"SUN SUN, a.s.";20080114;"12";2015;;1964;51;;;;;;-30;;-36;
"26877503";"Sunwin, s.r.o.";20080101;"12";77715;62065;43053;34672;33771;;181326;181563;2477;20230;229;15834;
"29389011";"Suproma Production, s.r.o.";20120101;"12";2523;1194;206;2317;1686;;3811;3811;114;29;18;-1;
"29389011";"Suproma Production, s.r.o.";20111101;"2";339;63;207;132;1;;78;;;7;;7;
"46509755";"Svitap J. H. J., s.r.o.";20130101;"12";451923;88472;340728;109365;28606;62103;498303;497202;22988;1522;1327;6459;
"46509755";"Svitap J. H. J., s.r.o.";20120101;"12";491314;97505;334263;155682;29156;65773;526915;518338;29250;5784;2227;497;
"46509755";"Svitap J. H. J., s.r.o.";20110101;"12";507875;98932;343780;160857;41278;53504;530515;528154;30548;5496;3247;2923;
"46509755";"Svitap J. H. J., s.r.o.";20100101;"12";505163;99417;343657;160003;39927;59324;523287;522860;35699;8558;3830;5891;
"46509755";"Svitap J. H. J., s.r.o.";20090101;"12";519045;95389;340166;174800;37249;51901;442437;448424;41742;11949;7021;1557;
"46509755";"Svitap J. H. J., s.r.o.";20080101;"12";599886;130195;338610;258173;37599;53197;499536;504359;33494;-33791;8186;-38734;
"49448811";"Swoboda CZ, s.r.o.";20130101;"12";747041;185657;564018;182848;126265;28127;1042575;1036252;54986;150695;;131052;
"49448811";"Swoboda CZ, s.r.o.";20120101;"12";624277;94164;517966;105383;78582;4616;892981;886099;51396;83657;662;61569;
"49448811";"Swoboda CZ, s.r.o.";20110101;"12";568283;128201;456397;111511;85525;1291;872645;866499;41691;34379;825;23922;
"49448811";"Swoboda CZ, s.r.o.";20100101;"12";582018;92635;432474;148631;45151;1079;760104;737541;42720;132610;3874;96795;
"49448811";"Swoboda CZ, s.r.o.";20090101;"12";488447;54481;335763;152228;69478;15854;414965;421554;39261;31132;5287;16412;
"49448811";"Swoboda CZ, s.r.o.";20080101;"12";492136;43477;319395;172089;68725;;584403;571853;38562;21964;6039;1626;
"22772839";"äulc stavebnÌ spoleËnost, s.r.o.";20130101;"12";493;202;200;277;277;;11342;11342;71;32;;15;
"22772839";"äulc stavebnÌ spoleËnost, s.r.o.";20120201;"11";929;810;185;727;727;;3129;3129;34;-9;;-15;
"63492920";"T L - Systems, s.r.o.";20130101;"12";28712;5595;18526;10186;5423;2210;19813;;490;1239;253;916;
"63492920";"T L - Systems, s.r.o.";20120101;"12";29599;5873;17610;11989;5679;4172;16931;;;566;347;12;
"63492920";"T L - Systems, s.r.o.";20110101;"12";30751;7426;17597;13154;5821;1930;24950;;1667;-2930;415;3842;
"63492920";"T L - Systems, s.r.o.";20100101;"12";32660;7829;13755;18906;4797;627;32820;;849;2728;636;1295;
"63492920";"T L - Systems, s.r.o.";20100101;"9";34456;10910;15312;19144;5225;270;23802;23802;;3625;393;2852;
"63492920";"T L - Systems, s.r.o.";20090101;"12";32798;9077;12475;20323;7562;977;28580;28580;625;2038;292;1160;
"63492920";"T L - Systems, s.r.o.";20080101;"12";19108;7879;11408;7700;5059;6863;33311;;376;3402;46;2135;
"25276476";"T&T- trade, s.r.o.";20120101;"12";86938;22829;41629;44518;20830;8197;74499;73994;3174;3155;676;1007;
"25276476";"T&T- trade, s.r.o.";20110101;"12";71086;18647;31041;38973;20053;5361;75513;73643;1161;-2762;420;-3873;
"25276476";"T&T- trade, s.r.o.";20100101;"12";46214;17267;27164;19050;16982;3783;75719;74103;1902;866;338;743;
"25276476";"T&T- trade, s.r.o.";20090101;"9";33490;14529;13549;19941;12917;2362;48700;48300;1027;1760;350;947;
"25276476";"T&T- trade, s.r.o.";20080101;"12";25363;7364;8602;16761;10620;2848;70198;70198;1054;2196;475;1126;
"28776097";"T-air, s.r.o.";20130101;"12";3337;2326;940;2397;2397;8;26336;26336;15;541;13;359;
"28776097";"T-air, s.r.o.";20120101;"12";2316;1787;581;1735;1735;;;;;;;;
"28776097";"T-air, s.r.o.";20110101;"12";1743;1227;541;1202;1202;;5218;5218;16;281;3;203;
"28776097";"T-air, s.r.o.";20100101;"12";757;300;338;419;419;;2973;2973;8;285;3;254;
"28776097";"T-air, s.r.o.";20090904;" 4";167;132;84;83;83;;18;18;;-203;;-216;
"48208051";"T-Severka, s.r.o.";20130101;"12";16411;3106;7674;8658;1434;7;19701;19701;3327;1051;456;127;
"48208051";"T-Severka, s.r.o.";20120101;"12";20044;3303;7547;12480;1279;1128;17885;17885;3718;1075;565;170;
"48208051";"T-Severka, s.r.o.";20110101;"12";17566;2868;7377;10177;1136;10;18337;17986;2910;1598;266;946;
"48208051";"T-Severka, s.r.o.";20100101;"12";18895;3007;7131;11737;3642;19;17660;17705;3267;1264;175;661;
"48208051";"T-Severka, s.r.o.";20090101;"12";17681;2466;6470;10827;477;35;16780;16822;4561;202;236;-181;
"48208051";"T-Severka, s.r.o.";20080101;"12";20899;2680;6651;13888;1162;48;17444;17680;4212;600;462;-26;
"29383790";"Taejin Czech, s.r.o.";20130101;"12";15207;12451;6632;6431;6431;;18107;;491;4635;;3547;
"29383790";"Taejin Czech, s.r.o.";20120101;"12";171;;171;;;;;;5;-5;;-6;
"29383790";"Taejin Czech, s.r.o.";20110822;" 5";3660;3049;1760;1899;1899;1649;;;54;464;;291;
"25217194";"TachovskÈ S P v, s.r.o.";20120101;"12";5306;1927;3959;1347;1347;;10926;10960;416;1058;8;1027;
"25217194";"TachovskÈ S P v, s.r.o.";20110101;"12";4635;1645;2932;1700;1413;;8655;8663;275;395;17;87;
"25217194";"TachovskÈ S P v, s.r.o.";20100101;"12";4997;734;2845;2055;1133;;5136;5098;778;612;59;458;
"25217194";"TachovskÈ S P v, s.r.o.";20090101;"12";5324;725;2388;2923;1186;;6991;7015;1756;-1422;118;-1612;
"25217194";"TachovskÈ S P v, s.r.o.";20080101;"12";8131;1526;3999;4132;613;;23839;23803;2384;-1175;154;-1373;
"28763661";"Tapex EU, s.r.o.";20120101;"12";100311;27569;49745;50330;50330;136051;2369;2355;3009;6714;;5166;
"28763661";"Tapex EU, s.r.o.";20110101;"12";70033;19239;43208;26765;26765;86047;1919;;1513;6336;;5300;
"28763661";"Tapex EU, s.r.o.";20100101;"12";24329;10689;715;23531;23531;31836;110;;536;461;;543;
"28763661";"Tapex EU, s.r.o.";20090327;"10";4536;2293;173;4363;4363;3314;;;110;12;;-27;
"28776984";"Tapflo, s.r.o.";20130101;"12";13759;7419;-3832;17409;17410;29822;111;;176;103;;-77;
"28776984";"Tapflo, s.r.o.";20120101;"12";9497;6576;-3755;13243;13149;28747;72;;268;-257;46;-484;
"28776984";"Tapflo, s.r.o.";20110101;"12";7216;5767;-3271;10452;10452;20211;274;;;-1048;;-1230;
"28776984";"Tapflo, s.r.o.";20100101;"12";4981;2766;-2041;6832;6832;14152;106;106;142;-1045;;-1127;
"28776984";"Tapflo, s.r.o.";20090916;"4";609;310;-914;1514;781;497;12;;156;-1133;;-1149;
"26221454";"Tatsuno Europe, a.s.";20130101;"12";164995;35869;107790;57160;52667;;178501;176592;3163;5860;113;15261;
"26221454";"Tatsuno Europe, a.s.";20120101;"12";133395;37438;92227;41123;34260;;163420;164123;3669;-5553;171;-2273;
"26221454";"Tatsuno Europe, a.s.";20110101;"12";136705;23136;94034;42560;34995;1339;167752;166839;3893;-7233;487;-4614;
"26221454";"Tatsuno Europe, a.s.";20100101;"12";228926;34681;99701;128817;42375;369;174545;168598;3756;11209;2911;2683;
"26221454";"Tatsuno Europe, a.s.";20090101;"12";219056;24947;105869;112494;27742;;139873;140758;3845;10745;3088;9521;
"26221454";"Tatsuno Europe, a.s.";20080101;"12";230698;20425;102393;128305;36219;673;225941;223249;3698;18501;2388;6095;
"00837091";"Teco, s.r.o.";20110101;"12";3873;1212;49;3824;3624;8332;107;;185;294;;42;
"00837091";"Teco, s.r.o.";20100101;"12";5921;3631;46;4951;3887;8062;-135;;56;2121;;1748;
"00837091";"Teco, s.r.o.";20090101;"12";4889;2508;-1702;5667;4603;4633;11;;;-1745;;-1861;
"00837091";"Teco, s.r.o.";20080101;"12";6441;3437;170;5347;4283;10220;162;;37;-376;;-535;
"28268164";"Teddies, s.r.o.";20130101;"12";81530;43451;15494;65325;61544;102637;636;623;394;1472;156;963;
"28268164";"Teddies, s.r.o.";20120101;"12";1338;848;1576;-238;-238;1776;;;;265;;184;
"28268164";"Teddies, s.r.o.";20110101;"12";6835;6791;1392;5443;5443;3921;;;;-51;;-27;
"28268164";"Teddies, s.r.o.";20100101;"12";2468;2299;1419;1048;1048;8964;;;;238;;158;
"28268164";"Teddies, s.r.o.";20090101;"12";2875;2714;1261;1611;1611;8940;;;;1168;;881;
"28268164";"Teddies, s.r.o.";20080122;"12";2030;1826;380;1650;1650;6002;;;;161;;180;
"60708361";"Tech-Trade, s.r.o.";20130101;"12";66935;8695;44871;21972;11912;2507;105796;105677;5786;11079;1148;9452;
"60708361";"Tech-Trade, s.r.o.";20120101;"12";67969;8341;35419;32533;11396;2140;115508;115168;5153;14559;1949;9952;
"60708361";"Tech-Trade, s.r.o.";20110101;"12";84520;12114;25466;58052;28552;193;95230;95999;5169;5141;1120;3087;
"60708361";"Tech-Trade, s.r.o.";20100101;"12";48195;8696;22379;24700;9418;783;85436;84780;4869;4813;933;2260;
"60708361";"Tech-Trade, s.r.o.";20090101;"12";42438;4813;20118;22241;7295;670;76459;77056;3173;6273;593;3864;
"60708361";"Tech-Trade, s.r.o.";20080101;"12";24463;6210;17254;7209;6757;701;92238;;1749;6856;314;4978;
"26407159";"Technorol, s.r.o.";20130101;"12";1992;779;-7408;9400;3458;218;4289;4289;;-475;138;-724;
"26407159";"Technorol, s.r.o.";20120101;"12";1405;568;-6659;8064;3878;138;5246;5246;101;-2372;147;-2539;
